SMILES,CHEMBL_ID,CHEMBL_COMPOUND_NAME,CHEMBL_MAX_PHASE,Plate Number/Position Number,Prestw number,Chemical name,Structure,Broad Therapeutic class,Reported therapeutic effect,Inhibition Index
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CHEMBL960,LEFLUNOMIDE,4,10F03,Prestw-772,Leflunomide,nan,Immunology,Immunosuppressant 'Antineoplastic,-0.020701107
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,CHEMBL1752,DYPHYLLINE,4,01D04,Prestw-33,Diprophylline,nan,Cardiovascular 'Respiratory,Analeptic 'Antispastic 'Bronchodilator 'Diuretic,-0.021663473
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,CHEMBL1161,MOMETASONE FUROATE,4,08B03,Prestw-572,Mometasone furoate,nan,Endocrinology,Anti-inflammatory,-0.021938207999999997
COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],CHEMBL13779,CARBADOX,0,08E06,Prestw-1121,Carbadox,nan,Infectiology,Antibacterial,-0.021982663
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,CHEMBL1373,MODAFINIL,4,06B06,Prestw-1147,Modafinil,nan,Central Nervous System,CNS Stimulant,-0.022228641
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,CHEMBL437,SULFATHIAZOLE,4,01B07,Prestw-16,Sulfathiazole,nan,Infectiology,Antibacterial,-0.022601963
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL428647,PACLITAXEL,4,02H06,Prestw-155,Paclitaxel,nan,Oncology,Antineoplastic,-0.023500207999999998
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CHEMBL1464,WARFARIN,4,09D11,Prestw-1363,Warfarin,nan,Hematology,Anticoagulant,-0.023818829
CC(C)(S)[C@@H](N)C(=O)O,CHEMBL1430,PENICILLAMINE,4,09C03,Prestw-1477,"D,L-Penicillamine",nan,Central Nervous System,Analgesic,-0.024028195
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CHEMBL1200507,IODIXANOL,4,11E09,Prestw-848,Iodixanol,nan,Diagnostic,Contrastant,-0.024733678999999998
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,CHEMBL152649,CHLORMIDAZOLE,0,18F08,Prestw-2068,Chlormidazole,nan,Dermatology,Antifungal,-0.02569414
CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,CHEMBL211501,ANTIMYCIN A,0,03G03,Prestw-222,Antimycin A,nan,Infectiology 'Metabolism,Antibacterial 'Antifungal 'Antidiabetic,-0.025995575
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,CHEMBL311498,CIANIDANOL,4,18A09,Prestw-1934,Cianidanol,nan,Immunology,Immunostimulant,-0.027327411
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CHEMBL637,VENLAFAXINE,4,09F06,Prestw-1170,Venlafaxine,nan,Central Nervous System,Antidepressant,-0.029471701
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,CHEMBL1318341,METICRANE,0,01B02,Prestw-11,Meticrane,nan,Metabolism,Antihypertensive 'Diuretic,-0.030391427999999998
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,CHEMBL517712,ATROPINE,4,08A06,Prestw-565,Atropine sulfate monohydrate,nan,Ophthalmology,Antispastic 'Mydriatic,-0.030962436
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CHEMBL1614637,PHENETHICILLIN,4,10A04,Prestw-723,Phenethicillin potassium salt,nan,Infectiology,Antibacterial,-0.032516588
COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,CHEMBL9514,NOCODAZOLE,0,02B11,Prestw-100,Nocodazole,nan,Oncology,Antineoplastic,-0.032704607999999996
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,CHEMBL42115,THYROXINE,0,06A04,Prestw-403,(L) Thyroxine,nan,Endocrinology 'Metabolism,Antihypothyroid 'Antilipemic 'Hypocholesterolemic 'Lipid-lowering 'Antineoplastic,-0.032966026
Cl.Clc1ccc2nsnc2c1NC1=NCCN1,CHEMBL1200329,TIZANIDINE HYDROCHLORIDE,4,08E03,Prestw-1182,Tizanidine hydrochloride,nan,Metabolism,Muscle relaxant,-0.033851967000000004
O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],CHEMBL1237061,PITAVASTATIN CALCIUM,4,06E09,Prestw-1815,Pitavastatin calcium,nan,Metabolism,Hypocholesterolemic 'Antifungal,-0.036812885
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,CHEMBL1263,SALMETEROL,4,12G06,Prestw-945,Salmeterol,nan,Respiratory,Bronchodilator,-0.036972437999999996
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,CHEMBL1698,BUPROPION HYDROCHLORIDE,4,04A10,Prestw-249,Bupropion hydrochloride,nan,Central Nervous System,Antidepressant,-0.038069035
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,CHEMBL760,ANAGRELIDE,4,16E03,Prestw-1720,Anagrelide,nan,Hematology,Thrombolytic,-0.039312547999999996
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,"CHEMBL361506,CHEMBL935",PENTAMIDINE ISETHIONATE,"0,4",07H04,Prestw-553,Pentamidine isethionate,nan,Infectiology,Antifungal 'Antiparasitic 'Antiprotozoal,-0.041206328
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CHEMBL1201082,FLUOXETINE HYDROCHLORIDE,4,07D02,Prestw-511,Fluoxetine hydrochloride,nan,Central Nervous System,Antidepressant,-0.041409356
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,CHEMBL261772,MECLOCYCLINE SULFOSALICYLATE,4,06F07,Prestw-456,Meclocycline sulfosalicylate,nan,Infectiology,Antibacterial,-0.041885665
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,CHEMBL448,PENTOBARBITAL,4,08A05,Prestw-1491,Pentobarbital,nan,Central Nervous System,Anesthetic 'Hypnotic 'Sedative,-0.041987107999999995
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,CHEMBL1544,LIOTHYRONINE,4,11F04,Prestw-853,Liothyronine,nan,Endocrinology,nan,-0.042210704
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,CHEMBL12131,CLOSANTEL,0,06H11,Prestw-1385,Closantel,nan,Infectiology 'Metabolism,Antihelmintic 'Antiparasitic 'Antifungal,-0.043069314000000004
Cl.O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,CHEMBL538059,TIARAMIDE HYDROCHLORIDE,0,18B11,Prestw-1956,Tiaramide Hydrochloride,nan,Central Nervous System 'Metabolism 'Respiratory,Anti-inflammatory 'Analgesic 'Bronchodilator,-0.043779628
CN(C)C(=O)Oc1ccc[n+](C)c1,CHEMBL1115,PYRIDOSTIGMINE,4,08A04,Prestw-1322,Pyridostigmine iodide,nan,Central Nervous System,nan,-0.044076461
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,CHEMBL277535,BIFONAZOLE,4,15F11,Prestw-1241,Bifonazole,nan,Infectiology 'Metabolism,Antifungal,-0.044599321
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,CHEMBL1200418,DOBUTAMINE HYDROCHLORIDE,4,05D03,Prestw-352,Dobutamine hydrochloride,nan,Cardiovascular,Analeptic 'Cardiotonic 'Positive inotropic,-0.044610421
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,CHEMBL1021,NEPAFENAC,4,18H07,Prestw-1958,Nepafenac,nan,Ophthalmology,Analgesic 'Anti-inflammatory,-0.045213719000000006
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL476960,VOGLIBOSE,3,18H08,Prestw-2020,Voglibose,nan,Metabolism,Antidiabetic,-0.048002231
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,"CHEMBL1200544,CHEMBL1727",CEPHALEXIN,4,17A06,Prestw-358,Cephalexin monohydrate,nan,Infectiology,Antibacterial,-0.04836953
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,CHEMBL308954,ETRAVIRINE,4,19E04,Prestw-2059,Etravirine,nan,Infectiology,Antiviral,-0.050451185999999995
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,CHEMBL1883146,ACEPROMAZINE MALEATE,0,08B07,Prestw-576,Acetopromazine maleate salt,nan,Central Nervous System,Antiemetic 'Antipsychotic 'Antitussive 'Sedative,-0.052033785
NCCCNCCSP(=O)(O)O,CHEMBL1006,AMIFOSTINE,4,06B03,Prestw-1489,Amifostine,nan,Diagnostic,nan,-0.054229430999999995
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,CHEMBL1670,MITOTANE,4,15D04,Prestw-1444,Mitotane,nan,Endocrinology 'Oncology,Antineoplastic 'Antifungal,-0.054249317000000005
Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,CHEMBL539027,FLUNARIZINE DIHYDROCHLORIDE,0,04H03,Prestw-312,Flunarizine dihydrochloride,nan,Central Nervous System,Anticonvulsant 'Vasodilator 'Antibacterial,-0.054627314
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CHEMBL481,IRINOTECAN,4,09E11,Prestw-1494,Irinotecan hydrochloride trihydrate,nan,Oncology,Antineoplastic,-0.061002163
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,CHEMBL105,MITOMYCIN,4,19C03,Prestw-2071,Mitomycin C,nan,Oncology,Antiglaucoma,-0.06110059599999999
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CHEMBL2220442,FLUVASTATIN,4,11F10,Prestw-859,Fluvastatin sodium salt,nan,Cardiovascular,Antilipemic 'Antifungal 'Antineoplastic,-0.066632747
Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl,CHEMBL1200440,MEPIVACAINE HYDROCHLORIDE,4,15A09,Prestw-1280,Mepivacaine hydrochloride,nan,Neuromuscular,Local anesthetic,-0.068545608
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,CHEMBL253592,CAMYLOFIN,0,08C03,Prestw-1498,Camylofine chlorhydrate,nan,Gastroenterology,Anticholinergic,-0.068704156
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CHEMBL398435,TICAGRELOR,4,19C07,Prestw-2075,Ticagrelor,nan,Cardiovascular,Anticoagulant,-0.068734244
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,4,06D09,Prestw-438,Doxorubicin hydrochloride,nan,Infectiology 'Oncology,Antibacterial 'Antineoplastic 'Immunosuppressant 'Antiviral 'Antineoplastic,-0.069109586
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],CHEMBL1134,DECAMETHONIUM BROMIDE,4,13A09,Prestw-968,Decamethonium bromide,nan,Neuromuscular,Muscle relaxant,-0.071361448
Cl.N=C(N)NC(=N)NCCc1ccccc1,CHEMBL1528839,PHENFORMIN HYDROCHLORIDE,4,03B10,Prestw-179,Phenformin hydrochloride,nan,Endocrinology,Antidiabetic,-0.07157079599999999
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL1064,SIMVASTATIN,4,11G06,Prestw-865,Simvastatin,nan,Cardiovascular,Antilipemic 'Antifungal,-0.073501447
Cl.N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccccc1,CHEMBL1256878,BENZAMIL HYDROCHLORIDE,0,09B08,Prestw-657,Benzamil hydrochloride,nan,Metabolism,Antihypertensive 'Diuretic,-0.073647847
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL503,LOVASTATIN,4,07D07,Prestw-516,Lovastatin,nan,Metabolism,Hypocholesterolemic 'Antifungal,-0.075721174
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL1112,ARIPIPRAZOLE,4,15E04,Prestw-1229,Aripiprazole,nan,Central Nervous System,Antipsychotic,-0.076561742
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CHEMBL790,CHLORHEXIDINE,4,02G04,Prestw-143,Chlorhexidine,nan,Infectiology,Antibacterial 'Antiseptic 'Antifungal,-0.077422043
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,CHEMBL225071,RALTITREXED,4,16H04,Prestw-1793,Raltitrexed,nan,Oncology,Antineoplastic,-0.07829971
COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC.[Br-],CHEMBL1909298,PINAVERIUM BROMIDE,4,09A11,Prestw-1601,Pinaverium bromide,nan,Neuromuscular,Antispastic,-0.07837951
c1ccc2c(c1)Nc1ccccc1S2,CHEMBL828,PHENOTHIAZINE,0,16E06,Prestw-1785,Phenothiazine,nan,Central Nervous System 'Infectiology,Antipsychotic 'Antiemetic 'Antimigraine 'Antihelmintic,-0.079542093
Nc1nc(O)c2[nH]nnc2n1,CHEMBL374107,8-AZAGUANINE,0,01A02,Prestw-1,Azaguanine-8,nan,Oncology,Antineoplastic,-0.080835256
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,KETOCONAZOLE,4,05G10,Prestw-389,Ketoconazole,nan,Infectiology 'Metabolism,Antifungal 'Antibacterial,-0.08118300099999999
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,CHEMBL1372950,NICERGOLINE,4,02G08,Prestw-147,Nicergoline,nan,Cardiovascular,Anti-ischemic 'Vasodilator,-0.082132956
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,ERLOTINIB,4,06B11,Prestw-1242,Erlotinib,nan,Oncology,Antineoplastic,-0.086314766
CC(C)C1C(=O)N2CCCC2(O)C2OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)CN12,CHEMBL311816,BROMOCRYPTINE,0,02E02,Prestw-121,Bromocryptine mesylate,nan,Central Nervous System,Antiparkinsonian,-0.08637277800000001
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL1556,INOSINE,3,18D11,Prestw-2021,Inosine,nan,Central Nervous System,Anti-Alzheimer 'Cognitive enhancer 'Antiparkinsonian,-0.088953512
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,CHEMBL344159,TOLVAPTAN,4,08F08,Prestw-1819,Tolvaptan,nan,Cardiovascular,Antihypertensive 'Diuretic,-0.089908869
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL1575,ESTRAMUSTINE,3,16B11,Prestw-1709,Estramustine,nan,Oncology,Antineoplastic,-0.092084245
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,CHEMBL1763,HYDROFLUMETHIAZIDE,4,01B04,Prestw-13,Hydroflumethiazide,nan,Metabolism,Antihypertensive 'Diuretic,-0.092425605
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,CHEMBL1324,TOLCAPONE,4,16B08,Prestw-1732,Tolcapone,nan,Central Nervous System,Antiparkinsonian,-0.09273501699999999
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,CHEMBL9484,CLOFILIUM,0,04H10,Prestw-319,Clofilium tosylate,nan,Cardiovascular,Antiarrhythmic,-0.09399699800000001
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,4,02G05,Prestw-144,Loperamide hydrochloride,nan,Gastroenterology,Antidiarrheal,-0.095794604
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CHEMBL2355051,CLOMIPHENE,4,05H08,Prestw-397,"(Z,E) Clomiphene citrate",nan,Endocrinology,Antineoplastic,-0.09776257099999999
Clc1cc(Cl)c(OCC#CI)cc1Cl,CHEMBL1289,HALOPROGIN,4,06A03,Prestw-1269,Haloprogin,nan,Infectiology,Antifungal,-0.097939888
CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,"CHEMBL404849,CHEMBL588119",SULOCTIDIL,"0,4",06C02,Prestw-421,Suloctidil,nan,Neuromuscular,Antiplatelet 'Vasodilator 'Antibacterial,-0.09903899
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,CHEMBL58,MITOXANTRONE,4,05G06,Prestw-385,Mitoxantrone dihydrochloride,nan,Oncology,Antineoplastic,-0.099127947
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1.O=C(O)/C=C\C(=O)O,CHEMBL3544974,ASENAPINE MALEATE,4,03D06,Prestw-1231,Asenapine maleate,nan,Central Nervous System,Antipsychotic,-0.1
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,CHEMBL1018,DIENESTROL,4,10H09,Prestw-798,Dienestrol,nan,Endocrinology,nan,-0.100115959
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,CHEMBL729,LOPINAVIR,4,05B02,Prestw-1813,Lopinavir,nan,Infectiology,Antiviral,-0.100249506
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CHEMBL386389,,0,06D06,Prestw-435,Cyclosporin A,nan,Immunology,Immunosuppressant,-0.100349458
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,CHEMBL1450,ATOVAQUONE,4,07F05,Prestw-534,Atovaquone,nan,Infectiology,Antimalarial 'Antiprotozoal 'Antifungal,-0.10064292400000001
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,CHEMBL267345,AMPHOTERICIN B,4,06A11,Prestw-410,Amphotericin B,nan,Infectiology,Antibacterial 'Antifungal,-0.10254766300000001
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CHEMBL803,CYTARABINE,4,08G06,Prestw-1134,Cytarabine,nan,Oncology,Antineoplastic,-0.103334074
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,4,16G02,Prestw-1752,Epirubicin hydrochloride,nan,Oncology,Antineoplastic,-0.104448914
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CHEMBL144673,HEXETIDINE,4,07H02,Prestw-551,Hexetidine,nan,Infectiology,Antifungal 'Antiseptic,-0.104500465
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,CHEMBL2146123,METHACYCLINE HYDROCHLORIDE,4,13A05,Prestw-964,Methacycline hydrochloride,nan,Metabolism 'Infectiology,Antibacterial 'Antineoplastic,-0.104667342
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,CHEMBL1083993,AMIODARONE HYDROCHLORIDE,4,06A10,Prestw-409,Amiodarone hydrochloride,nan,Cardiovascular,Antianginal 'Antiarrhythmic 'Antibacterial,-0.10512632599999999
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,CHEMBL1200382,BEPRIDIL HYDROCHLORIDE,4,05E09,Prestw-368,Bepridil hydrochloride,nan,Cardiovascular,Antianginal 'Antiarrhythmic 'Antihypotensive 'Vasodilator 'Antibacterial,-0.10522337699999999
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,CHEMBL1292,CLOFAZIMINE,4,05F07,Prestw-376,Clofazimine,nan,Infectiology,Antibacterial,-0.105759775
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL1515447,HOMOCHLORCYCLIZINE,0,04E04,Prestw-283,Homochlorcyclizine dihydrochloride,nan,Allergology 'Central Nervous System,Antihistaminic 'Sedative,-0.10580290099999999
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,CHEMBL1200398,BUTOCONAZOLE NITRATE,4,06A09,Prestw-408,Butoconazole nitrate,nan,Infectiology 'Metabolism,Antibacterial 'Antifungal,-0.106183156
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,CHEMBL223228,EFAVIRENZ,4,06G07,Prestw-1400,Efavirenz,nan,Infectiology,Antiviral,-0.107028619
Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,4,06E04,Prestw-1814,Nebivolol hydrochloride,nan,Cardiovascular,Antihypertensive,-0.10778953599999999
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,CHEMBL252556,IDEBENONE,4,06A05,Prestw-1288,Idebenone,nan,Oncology,Antineoplastic,-0.108000902
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,CHEMBL1491,AMLODIPINE,4,06B05,Prestw-1219,Amlodipine,nan,Cardiovascular,Antihypertensive,-0.108043175
COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,CHEMBL1874750,CINEPAZIDE,4,19H06,Prestw-2091,Cinepazide maleate,nan,Cardiovascular,Vasodilator,-0.109352789
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,CHEMBL24072,PRENYLAMINE,4,07H11,Prestw-560,Prenylamine lactate,nan,Cardiovascular 'Central Nervous System,Antianginal 'Anxiolytic 'Vasodilator,-0.10942390699999999
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,"CHEMBL1200765,CHEMBL3989830",SIBUTRAMINE HYDROCHLORIDE,"0,4",07C08,Prestw-1159,Sibutramine hydrochloride,nan,Central Nervous System,nan,-0.11023602099999999
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CHEMBL285802,ZOTEPINE,4,06C03,Prestw-1368,Zotepine,nan,Central Nervous System,Antipsychotic,-0.110960024
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL1306,TERCONAZOLE,4,07B06,Prestw-495,Terconazole,nan,Infectiology 'Metabolism,Antifungal 'Antibacterial,-0.111961763
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL92870,LIDOFLAZINE,4,05G02,Prestw-381,Lidoflazine,nan,Cardiovascular,Antianginal 'Antiarrhythmic 'Vasodilator 'Antibacterial,-0.112050259
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,CHEMBL1200326,NICARDIPINE HYDROCHLORIDE,4,05G04,Prestw-383,Nicardipine hydrochloride,nan,Cardiovascular,Antianginal 'Antihypertensive,-0.113659452
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl,CHEMBL2359044,,0,07B02,Prestw-491,Metixene hydrochloride,nan,Central Nervous System 'Neuromuscular,Antiparkinsonian 'Antispastic,-0.114702648
CNCCC=C1c2ccccc2C=Cc2ccccc21,CHEMBL1557167,,0,07D04,Prestw-513,Norcyclobenzaprine,nan,Gastroenterology,Antiulcer,-0.11576854800000001
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL17157,TERFENADINE,4,02F09,Prestw-138,Terfenadine,nan,Allergology,Antihistaminic 'Antipruritic 'Antibacterial,-0.115870341
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,CHEMBL917,FLOXURIDINE,4,13A06,Prestw-1415,Floxuridine,nan,Oncology,Antineoplastic 'Antiviral,-0.115900432
CCN(CC)C(=S)SSC(=S)N(CC)CC,CHEMBL964,DISULFIRAM,4,02B08,Prestw-97,Disulfiram,nan,Metabolism,Antabuse effect 'Antifungal,-0.11605153
